"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1229","Census Tract 207302","890","Census Tract 124300","1/12/2019 - 31/12/2019, Every day, Daily Average",1564,1157,2113
"1229","Census Tract 207302","893","Census Tract 124600","1/12/2019 - 31/12/2019, Every day, Daily Average",1392,1023,1892
"1229","Census Tract 207302","894","Census Tract 124700","1/12/2019 - 31/12/2019, Every day, Daily Average",1355,985,1863
"1229","Census Tract 207302","896","Census Tract 124903","1/12/2019 - 31/12/2019, Every day, Daily Average",1820,1256,2636
"1229","Census Tract 207302","897","Census Tract 125100","1/12/2019 - 31/12/2019, Every day, Daily Average",1304,926,1835
"1229","Census Tract 207302","898","Census Tract 125200","1/12/2019 - 31/12/2019, Every day, Daily Average",1245,901,1719
"1229","Census Tract 207302","899","Census Tract 125310","1/12/2019 - 31/12/2019, Every day, Daily Average",1401,1072,1830
"1229","Census Tract 207302","900","Census Tract 125320","1/12/2019 - 31/12/2019, Every day, Daily Average",1565,1063,2303
"1229","Census Tract 207302","901","Census Tract 125401","1/12/2019 - 31/12/2019, Every day, Daily Average",1525,1043,2227
"1229","Census Tract 207302","902","Census Tract 125402","1/12/2019 - 31/12/2019, Every day, Daily Average",1231,877,1726
"1229","Census Tract 207302","903","Census Tract 125501","1/12/2019 - 31/12/2019, Every day, Daily Average",1661,1138,2423
"1229","Census Tract 207302","904","Census Tract 125502","1/12/2019 - 31/12/2019, Every day, Daily Average",1841,1229,2756
"1229","Census Tract 207302","905","Census Tract 125600","1/12/2019 - 31/12/2019, Every day, Daily Average",1821,1224,2708
"1229","Census Tract 207302","911","Census Tract 127300","1/12/2019 - 31/12/2019, Every day, Daily Average",1770,1378,2273
"1229","Census Tract 207302","912","Census Tract 127400","1/12/2019 - 31/12/2019, Every day, Daily Average",1919,1448,2541
"1229","Census Tract 207302","913","Census Tract 127520","1/12/2019 - 31/12/2019, Every day, Daily Average",1904,1438,2519
