"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1380","Census Tract 224010","2393","Census Tract 543000","1/3/2020 - 31/3/2020, Every day, Daily Average",1699,1129,2556
"1380","Census Tract 224010","2394","Census Tract 543305","1/3/2020 - 31/3/2020, Every day, Daily Average",1605,1144,2251
"1380","Census Tract 224010","2395","Census Tract 543501","1/3/2020 - 31/3/2020, Every day, Daily Average",1087,770,1533
"1380","Census Tract 224010","2396","Census Tract 543502","1/3/2020 - 31/3/2020, Every day, Daily Average",1136,792,1627
"1380","Census Tract 224010","2397","Census Tract 543503","1/3/2020 - 31/3/2020, Every day, Daily Average",1177,844,1640
"1380","Census Tract 224010","2398","Census Tract 543602","1/3/2020 - 31/3/2020, Every day, Daily Average",1246,910,1705
"1380","Census Tract 224010","2399","Census Tract 543603","1/3/2020 - 31/3/2020, Every day, Daily Average",1304,941,1805
"1380","Census Tract 224010","2413","Census Tract 600100","1/3/2020 - 31/3/2020, Every day, Daily Average",1007,654,1549
"1380","Census Tract 224010","2414","Census Tract 600201","1/3/2020 - 31/3/2020, Every day, Daily Average",1051,676,1632
"1380","Census Tract 224010","2415","Census Tract 600202","1/3/2020 - 31/3/2020, Every day, Daily Average",1147,739,1779
"1380","Census Tract 224010","2416","Census Tract 600302","1/3/2020 - 31/3/2020, Every day, Daily Average",1404,970,2030
"1380","Census Tract 224010","2417","Census Tract 600303","1/3/2020 - 31/3/2020, Every day, Daily Average",1295,893,1876
"1380","Census Tract 224010","2418","Census Tract 600304","1/3/2020 - 31/3/2020, Every day, Daily Average",1345,892,2026
"1380","Census Tract 224010","2419","Census Tract 600400","1/3/2020 - 31/3/2020, Every day, Daily Average",1389,976,1976
"1380","Census Tract 224010","2421","Census Tract 601501","1/3/2020 - 31/3/2020, Every day, Daily Average",1582,1131,2212
"1380","Census Tract 224010","2422","Census Tract 601502","1/3/2020 - 31/3/2020, Every day, Daily Average",1331,923,1919
"1380","Census Tract 224010","2423","Census Tract 601600","1/3/2020 - 31/3/2020, Every day, Daily Average",1103,791,1536
"1380","Census Tract 224010","2424","Census Tract 601700","1/3/2020 - 31/3/2020, Every day, Daily Average",1065,760,1491
"1380","Census Tract 224010","2426","Census Tract 601802","1/3/2020 - 31/3/2020, Every day, Daily Average",1187,825,1706
"1380","Census Tract 224010","2427","Census Tract 602200","1/3/2020 - 31/3/2020, Every day, Daily Average",1167,838,1623
"1380","Census Tract 224010","2428","Census Tract 602301","1/3/2020 - 31/3/2020, Every day, Daily Average",1417,1007,1993
"1380","Census Tract 224010","2429","Census Tract 602509","1/3/2020 - 31/3/2020, Every day, Daily Average",1223,869,1719
"1380","Census Tract 224010","2430","Census Tract 602700","1/3/2020 - 31/3/2020, Every day, Daily Average",918,626,1345
"1380","Census Tract 224010","2431","Census Tract 602801","1/3/2020 - 31/3/2020, Every day, Daily Average",877,591,1301
"1380","Census Tract 224010","2432","Census Tract 602802","1/3/2020 - 31/3/2020, Every day, Daily Average",1082,728,1607
"1380","Census Tract 224010","2433","Census Tract 603702","1/3/2020 - 31/3/2020, Every day, Daily Average",1500,1103,2038
"1380","Census Tract 224010","2434","Census Tract 603704","1/3/2020 - 31/3/2020, Every day, Daily Average",1505,1013,2234
"1380","Census Tract 224010","2452","Census Tract 701100","1/3/2020 - 31/3/2020, Every day, Daily Average",982,663,1453
"1380","Census Tract 224010","2459","Census Tract 702901","1/3/2020 - 31/3/2020, Every day, Daily Average",1520,1056,2186
"1380","Census Tract 224010","2460","Census Tract 703001","1/3/2020 - 31/3/2020, Every day, Daily Average",1233,836,1817
"1380","Census Tract 224010","2461","Census Tract 703002","1/3/2020 - 31/3/2020, Every day, Daily Average",1290,906,1835
"1380","Census Tract 224010","2462","Census Tract 703100","1/3/2020 - 31/3/2020, Every day, Daily Average",1050,724,1522
"1380","Census Tract 224010","2463","Census Tract 703200","1/3/2020 - 31/3/2020, Every day, Daily Average",1193,870,1634
"1380","Census Tract 224010","2467","Census Tract 800203","1/3/2020 - 31/3/2020, Every day, Daily Average",2166,1655,2834
"1380","Census Tract 224010","2468","Census Tract 800204","1/3/2020 - 31/3/2020, Every day, Daily Average",2204,1669,2908
"1380","Census Tract 224010","2470","Census Tract 800506","1/3/2020 - 31/3/2020, Every day, Daily Average",1786,1230,2592
"1380","Census Tract 224010","2474","Census Tract 930200","1/3/2020 - 31/3/2020, Every day, Daily Average",2056,1395,3028
"1380","Census Tract 224010","2481","Census Tract 011602","1/3/2020 - 31/3/2020, Every day, Daily Average",1724,1346,2206
"1380","Census Tract 224010","2482","Census Tract 086404","1/3/2020 - 31/3/2020, Every day, Daily Average",1757,1367,2256
"1380","Census Tract 224010","2483","Census Tract 086501","1/3/2020 - 31/3/2020, Every day, Daily Average",1683,1312,2158
"1380","Census Tract 224010","2484","Census Tract 086502","1/3/2020 - 31/3/2020, Every day, Daily Average",1715,1333,2204
"1380","Census Tract 224010","2485","Census Tract 086601","1/3/2020 - 31/3/2020, Every day, Daily Average",1648,1287,2109
